chunkId,source,content
800bf25eebb104c17d8007555cdc359e,GOWEI,"这张图片显示了一排排整齐的GOWEI品牌蓝色电动自卸三轮车，停放在一个宽敞、明亮的仓库内。这些三轮车看起来是全新的，每辆车上都贴有明显的标志和型号。背景中的仓库内部装饰简约，地面干净，照明良好，增强了整体场景的清晰度和专业感。,GOWEI自卸货电动三轮车仓库"
c88765ddcf54a81fa42a015b865ce021,GOWEI,"女主持人介绍电动车的环境下，散发自信与专业的氛围。,GOWEI CP900电动两轮车"
58aa2c6d6674bc0bab72137bc6285bfd,GOWEI,"这张图片展示了Jiangsu GOWEI Motors Co. Ltd的主入口。图片中可以看到一座现代风格的四层建筑，建筑的前方有一块写有“江苏国威汽车有限公司”黑色石碑，碑前种植着红色的花朵和绿色植被。石碑后方，建筑的入口上方飘扬着三面旗帜。晴朗的天气和艳阳高照，使得整个场景看起来非常宁静而庄严。,GOWEI公司大门形象"
d547b37c9a767f6703c96d2a858b8857,GOWEI,"展示电动车的前轮和刹车系统，突出了配备的320mm大尺寸碟刹片和对应的刹车卡钳，突出其安全性和性能。,GOWEI CP900电动两轮车"
18f717e1d5924d1e08bd1376c2809ca3,GOWEI,"特写GOWEI CP900停放在户外，集中展示车辆的正面和设计细节。,GOWEI CP900电动两轮车"
dfaf047ecd6ed543567003f50e3ce8db,GOWEI,"这是一张位于GOWEI电动两轮车展厅的照片。展厅内环境现代且庄严，布置整齐划一，展示了多款不同样式和颜色的电动两轮车。展示区中央有几款两轮车被放置在专用的展示台上，突出其特色。背景幕墙上印有企业宣传语和图案，整个场景显得十分专业。,GOWEI电动两轮车展厅"
8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI,"这张图展示了电动三轮车的正面视图。特点包括蓝色的车身，明显的GOWEI品牌标志，以及整洁的前灯和车轮设计。,GOWEI自卸货电动三轮车"
b7da0e223f5ad1a94b336b015f370d3e,GOWEI,"焦点同样在电动车的后轮和刹车系统上，也是320mm大尺寸碟刹片，表明后轮同样强调刹车性能。,GOWEI CP900电动两轮车"
b5ac82d3e4c75f1b08e588ce61deffc1,GOWEI,"图片展示了一辆标有“GOWEI”标志的不锈钢电动三轮车，停放在一个宽敞的院子里。这辆三轮车具有现代设计，装备了亮银色的车身和黑色轮胎，前端配有一个大型的透明灯具。背景是一些树木和一个具有现代建筑风格的建筑。整体场景在明亮的日光下显得格外清晰。,GOWEI 不锈钢电动三轮车"
53dd7ab92fcbcd7c2161bcbc8225fec9,GOWEI,"从侧面展示GOWEI CP900，强调其动感设计和运动风格。,GOWEI CP900电动两轮车"
1e6bb78cd1d82474103ea5b9bac8fd51,GOWEI,"四辆颜色各异的复古摩托车停放在街道旁，其中一辆摩托车安装了尾箱。,Q50- B
配置：A20/B20/C20，215电机30H1000W（彩色电机）、12管集成控制器（协昌）、彩色前轮、前碟后鼓刹,300-10双色轮胎，改装件，脚踏电池盒，炫彩电镀大灯，带USB,带塑料搁脚，大座筒、飞机把、大挡风、彩色转把、电镀反光镜、高档压花座垫、铝衣架、尾箱。"
37d2331b2faba03c77ff3e835915953b,GOWEI,"近距离特写电动车的前部，展示灯光和车标配置。,GOWEI CP900电动两轮车"
e47b7cc3e39047eb449576cd30a00c72,GOWEI,"图片显示了一辆ROCKET品牌电动车的后轮和电机部分。可以看到轮胎、刹车盘、减震器以及部分隐藏在车体下方的电动机。轮胎标有“Nylon”字样，刹车盘上有“Combined ABS”标记，暗示该电动车装备了联合防抱死制动系统。整幅图呈现了这辆电动车的部分机械细节，显示出其设计和功能性。,ROCKET电动车电机"
55ae793b4d7beec0515afd3dce064c67,GOWEI,"此图展示了电动三轮车的侧面视图，车身侧面也带有GOWEI的品牌标志。图中还可以看到两位男士正检查或讨论车辆，穿着休闲装。,GOWEI自卸货电动三轮车"
39cd9d395822f46f8f21700091b372af,GOWEI,"细节图显示了电动车后轮的减震器和带有设计图案的碟刹片，此处是220mm的碟刹片，强调了其后轮减震和制动能力。,GOWEI CP900电动两轮车"
8b1f13bab32bfbc15dd1506830b6d521,GOWEI,"图片描述：该图片展示了一名工作人员正在使用红色叉车将包装好的电动车装入写有“MAERSK”标志的大型集装箱。时间显示为傍晚，天空微微发黄。在集装箱外明显看到包装箱上印有“Forte”字样。整个场景发生在室外，地面为混凝土铺设。,GOWEI 电动车装柜"
f77e8219393719e0e690805173cebcf7,GOWEI,"图中展示了一辆停在路边的ROCKET电动车。电动车的颜色为白色，配有深棕色的座垫，显得简洁而时尚。车辆定位在宽阔的道路旁，背景中可以看到多辆车辆和一些绿色植被，环境较为开阔。电动车边缘的轮胎细节清晰，前轮配有现代化的合金轮毂设计。,ROCKET电动车展示视频"
d4f9c56df69e99f74c6a07b63330b57f,GOWEI,"斜角视图展示电动车，突出其整体设计和颜色搭配。,GOWEI CP900电动两轮车"
141a0bc1f81be834b1ac87400bae0d8b,GOWEI,"这张图片展示了GOWEI品牌的电动两轮车在展厅内整齐排列。展厅内部装潢现代，背景为灰色窗帘，地面光滑发亮。电动车颜色多样，从传统的黑白色到更亮眼的红色和蓝色，各种型号均匀展示，旨在吸引不同顾客的眼球。展厅中还有几块介绍材料和广告牌，提供关于电动车的详细信息及其技术规格。整体来看，这是一个专业且精心布置的电动车展示空间。,GOWEI电动两轮车展厅"
229529d8b380a1a6e5dd29afe3bf1239,GOWEI,"这是从侧前角度拍摄的三轮车，展示了车辆的轮廓和设计细节，如前脸格栅设计和头灯。,GOWEI自卸货电动三轮车"
8bd7308a61a94862fc4abf1264ce35f3,GOWEI,"另一个角度展示后轮220mm碟刹片和金色的卡钳，更加注重展示了时尚的配色和设计。,GOWEI CP900电动两轮车"
fff5c15b7b9e23534b56c085b4f8fc1d,GOWEI,"女主持人操作电动车的一瞬，突出其便捷的使用性。,GOWEI CP900电动两轮车"
efd2b590ea86ffb298a9c2e7e735f0d4,GOWEI,"图中从另一个较高角度展示了电动三轮车的整体侧面和后部，聚焦于其货舱和结构设计。,GOWEI自卸货电动三轮车"
af117b22f00524af00195cae9f76dc33,GOWEI,"图片描述：一位操作员正在使用红色的叉车向货柜装载大型包裹。图片中展示了叉车在宽敞的车间内工作，周围有多辆装载着货物的卡车和货柜，场景在白天进行，可见到天蓝的天空和远处的建筑物。,GOWEI 电动车装柜"
1e16e82780d67bb1aac8f46f0272069d,GOWEI,"图中是一个穿着头盔和骑行装备的人驾驶电动车，准备由绿色的巷道驶出，突出了电动车的实用场景和操作者的安全措施。,GOWEI CP900电动两轮车"
14187b3763fb70368577d623c0862595,GOWEI,"电动车行驶在清新的户外道路上，展示其在实际使用中的场景。,GOWEI CP900电动两轮车"
83030fc967f6cb2f63d11a592d60e8e6,GOWEI,"此图为ROCKET电动车的另一个角度视图，更接近侧面和前方视角。车辆的设计线条流畅，车头部分设有较大的储物箱和方便的手把。电动车的前部带有一灯具和信号灯，提供了良好的照明和指示标识。同样，车辆的颜色为白色和棕色，与第一场景中的车辆一致，保持了风格统一。,ROCKET电动车展示视频"
76f6f8a8e37c362ac07610760c006afe,GOWEI,"这张图片中车辆的驾驶门被打开，展示了驾驶舱的内部结构及其简洁的设计。,GOWEI自卸货电动三轮车"
5064118ecf70d7c5beab600692c094b4,GOWEI,"这是一张展示GOWEI品牌电动两轮车的展厅内部照片。照片中展示了多款不同设计和颜色的电动摩托车和电动踏板车，整齐排列在光滑的白色地面上。每辆车前都设有说明牌，提供车辆的相关信息。背景中有一块大型广告牌，上面写着“GOWEI 引导时尚”，下方是“电动性能的极致体验”等字样。整个场景呈现出现代、整洁的商业环境。,GOWEI电动两轮车展厅"
027541f46814d0a7e009632306d9906f,GOWEI,"聚焦在电动车的前灯设计，现代感的灯具设计表明了其优良的照明性能。,GOWEI CP900电动两轮车"
6ba263042adc2005a1a19d486604f2b0,GOWEI,"这张照片描述的是一些工人在夜间装载带有“GOWEI”标志的电动车到一辆大型货柜车内。货柜车门已经打开，内部由货物箱填满，而一些大型的纸箱放置在货柜车外侧，准备装运。整个场景在灯光的照射下，给人一种忙碌而有序的工作气氛。,GOWEI 电动车装柜"
c0edff2f1f96cb093db0bd05dee48b8c,GOWEI,"这张图片展示了一款GOWEI品牌的电动三轮车，其特色在于拥有自卸货功能。图片中的三轮车已将货斗抬升，显示出卸货机制。这种三轮车常被用于运输较小型货物，其电动驱动方式有利于节能减排。背景为城市街道和现代建筑，表明这可能是在一个商业区或工业区拍摄的。,GOWEI自卸货功能电动三轮车"
33b2ba2f782c1a2dc286c9c2412592e8,GOWEI,"这张图片展示了一座大型的现代化工厂建筑，标有“ROCKET”和“电动车”字样的红色旗帜在建筑顶部飘扬。建筑主体是灰白色的，具有大片窗户和柱状的装饰门廊。前方有一个停放着的白色小型货车，上面写着关于宣传和服务的信息。整体场景在晴朗的天气下，给人一种整洁和专业的感觉。,ROCKET电动车工厂介绍"
b465231e2a1280f3d2117185a32401f3,GOWEI,"聚焦于电动车的底盘和悬挂系统，展示其技术细节和做工精良。,GOWEI CP900电动两轮车"
45b3dfa0f7d9d64e4ed7a63b1cd61e30,GOWEI,"展示了前轮另一个角度的高精度CNC铝制减震，提高了电动车的舒适性和稳定性。,GOWEI CP900电动两轮车"
b1ddd4721a75744f666ed5042eb2f38d,GOWEI,"该场景展示了新款战穹五代电摩，该电摩拥有多种颜色，包括黑色、绿色、白色和蓝色。该电摩拥有超大储物箱，并配有靠背，适合外卖行业使用。,这是一个户外电摩产品拍摄（配置拓展：战穹五代 配置:72V30A/60V30A,金宇星35 H1200W电机、12管集成控制器（35AH）、前后300-10建大轮胎、铝轮，前后对置缸碟刹（前220，后180）、带前保险杠（黑色）、带飞机把、带USB接口、铝衣架、靠背。）的场景。（2）关键词：高配置，电摩，外卖车，新车型，可定制（3）视频展示了：新款是针对外卖行业的高速电摩，动力强，续航远，拥有超大储物箱，对外可配置多种颜色，可接受OEM定制"
424dccc766bf87f0a6182426c4f3f704,GOWEI,"这张图片显示了一辆GOWEI牌电动车正在装入货柜。图片中的场景发生在白天，可以看到一台叉车正在助力将包裹着保护膜的电动车逐个装载进一个开放的集装箱中。集装箱门开启，叉车司机正在操作叉车确保货物安全装入。地面上零散地散落着一些物料，如电线卷等。,GOWEI 电动车装柜"
b7db1a751b255e97f598feea0e298ef4,GOWEI,"动态角度显示车辆行驶，呈现速度感和流畅的驾驶体验。,GOWEI CP900电动两轮车"
d6a8fb2846bf88d481c193fe5472efaa,GOWEI,"这是一张展示GOWEI品牌电动三轮车的展厅内部照片。照片中可见展厅内排列整齐的多款电动三轮车，包括载货和载人型号，主要颜色为绿色和蓝色。展厅内部装修现代简洁，顶部装有长条形的灯具，墙壁为浅灰色，地面则铺设有深灰色地砖。在展厅中间位置有一个带有架子和信息板的展示台，上面陈列着一些电动车配件和资料。整个场景展示了一个专业的电动三轮车销售环境。,GOWEI电动三轮车展厅"
9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI,"这张照片显示了一辆标有“GOWEI”品牌标志的蓝色电动自卸三轮车。车辆前方设有独特的圆形LED大灯，手把上装有后视镜。三轮车停放在一个宽敞的停车场内，背景是现代化的高楼大厦和绿色的树木。,GOWEI自卸货功能电动三轮车"
c2e6d2e4de71f11d158bfb1279644bc2,GOWEI,"Vespa电动车的侧面外观，淡雅的蓝色调，设计简洁，线条流畅，车身表面干净整洁，无明显的磨损痕迹。车辆侧板上设计有多个螺钉，突出了其坚固的制造工艺。座椅为深褐色，与蓝色车身形成对比，增加了视觉美感。,Vespa电动车"
2565554017b0b8bde07b99804c2b4ebe,GOWEI,"一个穿戴全套骑行装备的女性骑手停在一个警告标志旁的桥上，标志禁止两轮车通行。,GOWEI CP900电动两轮车"
562c6e929bcf12ee2a3e70486091b8dd,GOWEI,"这是一张展示现代两轮电动车的图片。电动车停置在一条城市街道旁，背景是一座建筑和几棵绿树。这款电动车的颜色为浅灰，车身设计简洁现代，配置有后视镜和后备箱，适合日常通勤使用。,GW-RN3--两轮电动车"
f805cf43bc64ca8fcc07d5ed3ecb0005,GOWEI,"送外卖员穿着工作服坐在外卖电动车上，背靠湖面和建筑。,GOWEI 外卖车测评"
06340e665883891639d2c10595f504be,GOWEI,"聚焦在电动车的后轮减震器和轮辋，显示了X型的强化设计和减震功能，强调了稳定性和耐用性。,GOWEI CP900电动两轮车"
766cac2273a287623b5aadfec3813a5f,GOWEI,"电动三轮车在一条典型的乡村道路上行驶，道路两侧草丛茂密，天气晴朗，路面平坦。,GOWEI 休闲电动三轮车测评"
3a8a00ee2de304f385b2b60a48f2fb47,GOWEI,"这张图展示了位于GOWEI工厂内部的生产车间。照片中可以看到几辆电动自卸三轮车正在组装线上，工人们正忙于三轮车的组装和检查工作。车间内设备完备，布局合理，显示出现代化的生产环境。整个场景活跃且充满工业活力。,GOWEI自卸货功能电动三轮车生产车间"
a2c5be9ffb097f45eaa93b3919fdb39e,GOWEI,"同一位女性站在电动摩托旁，介绍电动摩托配备72V60AH的电池。,GOWEI CP900电动两轮车"
15231c0c29480bac6010cbc24aee2c72,GOWEI,这张图片展示了一辆停放在街道边的白色两轮电动车（型号：GW-RN3）。电动车外观现代，色彩主要是白色和黑色，带有桔色的装饰标识。车辆配备了后视镜、前灯和一个方便的后备箱。背景是一条平静的街道、绿色的植被和一座建筑，以及停放着的其他车辆。
db6b57a1bb6be9eee5c20f2deec08952,GOWEI,"风景优美的桥和传统建筑，反映外卖车用于配送服务的环境。,GOWEI 外卖车测评"
37d8448cfd77b6b12f6f5319e45e60da,GOWEI,"车辆的驾驶部分，清楚地看到车辆的脚踏板和部分内部机械结构，包括脚刹和电动启动装置。所有部件保持着良好的维护状态，显现出Vespa电动车的高品质和精细工艺。蓝色的车身在细节处也显示出精心的设计感。,Vespa电动车"
0e6daada0f47215fa1e88d27a9a90be2,GOWEI,"展示工厂外部环境和主入口，天气晴朗，展示电动三轮车生产设施的外观。,GOWEI自卸货功能电动三轮车工厂介绍"
39561581d6fe1c0d8cef5e5be6f26624,GOWEI,"详细显示了后轮的减震设计和轮辋，再次强调了其高性能的减震和支撑能力。,GOWEI CP900电动两轮车"
eb54dd39d9f336feaa7d1ad34c0cd2f3,GOWEI,"电动三轮车在相同的乡村道路上行驶，强调了车辆在直路上的稳定性和舒适性。,GOWEI 休闲电动三轮车测评"
f7b2ef163527a73543456b1565f55cc6,GOWEI,"紧聚焦于电动摩托车的前轮和刹车系统，显示了轮胎规格为110/70-12。,GOWEI CP900电动两轮车"
2c5b82205344002d1b9b4cd1d2b49709,GOWEI,"专注于送外卖员的装备和衣物细节，突出其专业性。,GOWEI 外卖车测评"
186516c0934675be9d013522d61c7c22,GOWEI,"展示了另一侧电动摩托车的后轮和刹车系统，轮胎规格为120/70-12j。,GOWEI CP900电动两轮车"
3b6d15f80ea5427e0daed207a366307c,GOWEI,"电动车行驶在装饰有现代风格拱门的城市自行车道上，背景是城市高楼，突出其适用于城市环境。,GOWEI CP900电动两轮车"
05eb1cb2b5a7c6ec801b515ee8c90de1,GOWEI,"内部装配线的概览，几名工人在组装电动三轮车，环境干净且有序。,GOWEI自卸货功能电动三轮车工厂介绍"
8195408f5ebdce8a3f76ad907e1f5dfb,GOWEI,"一辆黑色的Vespa电动车停放在户外绿地上，整洁，背景有高楼和树木。,Vespa电动车应用"
1438b042f7b0d475ba11254a162ff864,GOWEI,"电动三轮车接近一个十字路口，有交通标志和减速带，测试了其在更复杂交通环境中的表现。,GOWEI 休闲电动三轮车测评"
a40c76224ecbe43d55bdb4b1ac98b7d9,GOWEI,"电动车停放在湖边木栈道上，突出设计和自然环境融合。,GOWEI 外卖车测评"
3fc2644bf4558ee49318ea56ce39487a,GOWEI,"另一个角度的装配车间，工人们分工协作，忙于安装电动三轮车的各个部件。,GOWEI自卸货功能电动三轮车工厂介绍"
563daf7e06b6206aecb0c1ec32cd3129,GOWEI,"展示电动车的侧面线条和设计细节。,Vespa电动车应用"
5c35c761a56a8e21d4471ade7d9e0c31,GOWEI,"装备全套骑装的女性在公园的自行车道上骑行，展示电动车的实际使用场景和骑行效果。,GOWEI CP900电动两轮车"
9c6925ec3583de61b4dd4034f3b680d6,GOWEI,"这张图片展示了一辆黑色的两轮电动车（型号：GW-RN3）的驾驶视角。我们可以看到电动车的手把部分，包括左右两侧的控制器，中间位置有一个未打开的翻盖式储物盒。手把上标有一些控制按钮和信息显示，街道和人行道作为背景。,GW-RN3--两轮电动车"
3bbafb62bdd87138b231abf012afbff5,GOWEI,"驾驶者正穿戴全套安全装备（如头盔）在桥上行驶，显示电动车稳定性好，适用于多种路面。,GOWEI CP900电动两轮车"
0d1d6db65b4e866c9e30ac1f38c88d72,GOWEI,"外卖电动车展示设计和结构特点，如颜色和商标。,GOWEI 外卖车测评"
d2cf5d7182cf49fa19a6e7cd58435fb5,GOWEI,"工人在进行焊接工作，专注于车辆框架的焊接，确保车辆结构的牢固和安全。,GOWEI自卸货功能电动三轮车工厂介绍"
cfcf303790a5fdb014a9f724dc49a705,GOWEI,"女性站在停放的电动摩托车旁，场景强调了电动车的时尚外观和设计。,GOWEI CP900电动两轮车"
8c5187384f52f1d9654038a0ed70b15c,GOWEI,"这张图片展示了一辆停放在城市街道边的灰色两轮电动车，车型为GW-RN3。电动车前方设有一个圆形的大灯和两个后视镜。背景是一条宽敞的街道和一座现代化的建筑，街道旁种有绿色植物。这种电动车设计简洁而现代，适合城市日常通勤使用。,GW-RN3--两轮电动车"
1dbcbb616e12050ab046d1c734375604,GOWEI,"聚焦于电动车的头灯部分，显示前灯设计和技术细节。,GOWEI 外卖车测评"
1a2eeff45f819aab8eb8e62dcda7f3f8,GOWEI,"展示车辆的另一侧视角，呼应中上图，展示设计的对称性。,Vespa电动车应用"
0bc9be1ff0c3c6ba26c2149ced85ce7d,GOWEI,"这张图片显示了一个装货场景，一台红色叉车正在向一辆开着货箱的卡车装载货物。货物包括几个排列整齐的箱子。卡车停放在一个似乎是物流或工业区域的平坦广场上，场景中还可见其他卡车和集装箱。这个场景典型地体现了货运、物流操作。,GOWEI 装柜"
2385e60c19134b74c28338e998a61556,GOWEI,"年轻女性操作电动车，手势动作表明她可能正在讲解电动车的特点或操作方法，适用于营销展示。,GOWEI CP900电动两轮车"
81371d873429025c8546163a0f625ecb,GOWEI,"工人正在细致地检查和装配电动三轮车的前部和仪表盘，精确度和细节处理显示出产品质量控制。,GOWEI自卸货功能电动三轮车工厂介绍"
8070d5190731be45f8dd286c2cddf1a3,GOWEI,"显示了三辆不同颜色的Vespa电动车集中展示，强调多样的颜色选项和设计。,Vespa电动车应用"
bbb881b6f251dfd581071c076f4fa494,GOWEI,"外卖电动车在人行道上，突出城市中的应用场景。,GOWEI 外卖车测评"
df74bc6cb43a1506e2e8ba1b66f998d3,GOWEI,"这张图片显示了一辆两轮电动车的内部结构部分，具体是车体的一个黑色的塑料部件。这个部件表面略显光滑，中间有一个带螺丝固定的金属板。整个场景背景模糊，聚焦在电动车内部结构上。,GW-RN3--两轮电动车"
b7a87cf3d9921e04410d92591f011b07,GOWEI,"送外卖员手握电动车把手，聚焦操作和控制。,GOWEI 外卖车测评"
b2f4670ae10df36ee9b18b5daf423230,GOWEI,"工人在装配车轮和其他底盘部件，这是车辆组装的关键步骤之一。,GOWEI自卸货功能电动三轮车工厂介绍"
83001830ec8d6bc0b79e3e6abe484e33,GOWEI,"一位工人操作叉车，把货物装载到卡车上。,GOWEI 装柜"
0ee1b4eda1c0672b1465cbf2b7059013,GOWEI,"特写电动车的数字化仪表盘，显示速度和电量等信息，突出现代化技术集成。,Vespa电动车应用"
dbc8c728d9e66b87a7e15e9b758ba45c,GOWEI,"特写电动车头部，展示车型标志和设计细节，强调品牌识别和现代感。,GOWEI CP900电动两轮车"
bafc881336fd05c4cd75cc4d43456cfa,GOWEI,"这张图片展示了一个两轮电动车的前轮和刹车装置。轮胎上标记有“CST”和型号信息，而制动器上刻有“Govecs”品牌标志。整个装置显得较为现代和精密，背景中可以模糊地看到几个行人和停放的汽车。,GW-RN3--两轮电动车"
a7a83819bbbf2a068f79ba8637350a45,GOWEI,"两位工人在卡车旁忙碌，一位站在卡车外，另一位在卡车内部搬运货物。,GOWEI 装柜"
62bde962cc846cae6eb3f19aae8c40cb,GOWEI,"展示了电动三轮车的电池安装，工人正将电池安装到车体中。,GOWEI自卸货功能电动三轮车工厂介绍"
0a545e8e40a0e8a1307b411471c13ed5,GOWEI,"座椅特写，突出舒适设计和材质，推广乘坐的舒适性。,GOWEI CP900电动两轮车"
f8af9064680b31adee8c880bee042b0c,GOWEI,"另一个角度的仪表盘特写，更加突出驾驶视角下的信息展示与易用性。,Vespa电动车应用"
863473d655764d5b0c21bc417afcd70f,GOWEI,"显示电动车的尾灯和牌照部分，突出夜间安全性能。,GOWEI 外卖车测评"
ac37e9618c04613368f2ffab3cbc9ad2,GOWEI,"穿蓝色工作服的工人在操作电动叉车提升货物。,GOWEI 装柜"
9dde7b5e1cf4918a15ab63deca9a927a,GOWEI,"内部构造特写，展示电动车的储物空间和其中放置的安全头盔等物品，强调实用性。,Vespa电动车应用"
2d20f933b0a93c019696ee94c942ef29,GOWEI,"一名穿着黄色外套的外卖员在绿树成荫的路上骑行，展现车辆在公园或类似环境中使用的场景。,GOWEI 外卖车测评"
d0a63c90993e0342f7b41e3c96580458,GOWEI,"显示已完成组装、待检测和出库的电动三轮车存储区，此区域充满了成排的完成品，等待最终检验和分发。,GOWEI自卸货功能电动三轮车工厂介绍"
a58ab5716a6370d29c8d037dfcbd5833,GOWEI,"红衣工人在卡车内部搬动大型纸箱，另一位工人在外部协助。,GOWEI 装柜"
1087813941d99e6c96ef3309dbdb398c,GOWEI,"这张图片显示了一辆名为“GW-RN3”的两轮电动车的车尾细节。电动车为银白色，配有后置储物箱。车尾灯设计独特，中间有一个环形的红色灯圈。电动车后牌照下方装有一个红色的反光条，提高夜间行驶的安全性。背景为一条城市道路，周围停有多辆汽车，可见部分建筑和绿化。,GW-RN3--两轮电动车车尾细节"
06705f8e209c2db2d6b842d3a6f9a3cb,GOWEI,"着重于内部储物空间，但从另一个角度展示，更加全面地展示存储容量。,Vespa电动车应用"
ee466bd51ba39000bcfc6b44b0d56e3d,GOWEI,"长长的电动三轮车最终产品排列在宽敞的库房中，展示了公司的规模和生产能力。,GOWEI自卸货功能电动三轮车工厂介绍"
f88e7277a172bc8b6de9531404fc9014,GOWEI,"外卖员在转弯时驾驶该电动车，展示电动车在转弯时的稳定性。,GOWEI 外卖车测评"
d75fddf665d93d57f70804082847868a,GOWEI,"工人站立调整监视器旁边，好像在查看或确认仓库内的情况。,GOWEI 装柜"
4af476dc493973608ec88441a75946be,GOWEI,"长型的厂房内部，两侧密密麻麻地排列着大量的黑色电动三轮车，展现了厂房的大规模生产能力。,GOWEI自卸货功能电动三轮车工厂介绍"
d6e02e4a113bcf7d2ca483add4c50154,GOWEI,"聚焦于电动车的前方和驾驶器械，包括后视镜和手把，展示车辆控制部分的细节。,Vespa电动车应用"
02ae23051f0089271a622bb2c0236a36,GOWEI,"专注于电动车的前轮和刹车系统的近景，突出显示其机械部件的质量和设计。,GOWEI 外卖车测评"
5133e0bc18db83d99b57d6228efe92f0,GOWEI,"两名工人在技术设备或机械旁边工作，可能是在进行机器的设定或维护。,GOWEI 装柜"
fc74e35b1b28de6a0ae9ee28a63d8819,GOWEI,"蓝色的电动三轮车，排列整齐，反映出厂家对于不同类型产品的生产布局。,GOWEI自卸货功能电动三轮车工厂介绍"
3e0f46bf7a9eccc077d81fda8809f11f,GOWEI,"图像中显示一位穿着棕色外套和戴着白色摩托车头盔的人正在驾驶一辆白色的Vespa电动车。周围环境是一个日晒充足的公园，有绿色的草地和行道树。这种场景表现了Vespa电动车在城市公园环境中的使用情况。,Vespa电动车应用"
4b8d4decf768e72dbf95eb8f5906ccbb,GOWEI,"从侧面近距离展示外卖员骑行电动车的场景，可能在强调骑行的舒适度。,GOWEI 外卖车测评"
e0d3ca843a368382890bc0d5a21e5da2,GOWEI,"两名工人在对一台类似打印机或大型机械设备的维修或操作。,GOWEI 装柜"
6f5387de063b459c3aed9740fae1f8fb,GOWEI,"两名工人继续忙碌于同一台大型机械的操作或维护工作。,GOWEI 装柜"
767cea343ba88a27b143380fd869fcd2,GOWEI,"一排排蓝色电动三轮车，背景是现代化的厂房环境，突出了良好的生产条件和设备管理。,GOWEI自卸货功能电动三轮车工厂介绍"
a4e95b55b86739bcd2e18dab8263987a,GOWEI,"展示外卖员从侧面钢架上拿取装有商品的塑料袋，体现电动车的实用载物功能。,GOWEI 外卖车测评"
1fbd9a836fd91108df4a9264fb4148ce,GOWEI,"远景中展示了一排存放着大量蓝色集装箱的仓库区域，背景模糊。,GOWEI 装柜"
05d6d8849dc7b366956f179373d06557,GOWEI,"展示空间宽敞明亮，中央展示了一款白色电动三轮车，周围围绕着多种款式的电动车，突出了产品的多样性。,GOWEI自卸货功能电动三轮车工厂介绍"
27817bc2c30fbab254810e4a982b52ae,GOWEI,"这是一张展示电动版Vespa摩托车的图片。摩托车呈现淡蓝色，配有棕色的座椅和一系列金属装饰，包括前后的灯光和车把上的镜子。这辆摩托车还装备了一种透明的挡风玻璃和后部附加的行李箱。图片背景为一个简朴的工作室环境，地面干净明亮。此外，还可以看到用于充电的黑色设备连接在摩托车下方。整体展示了这款电动摩托车的现代设计与功能特性。,Vespa电动车展示"
9aac59886b5ecb5155c9df38ac772228,GOWEI,"车厢开启的大型货车正准备离开或已经到达装货地点，背景有树木和部分建筑。,GOWEI 装柜"
a4f9bc47ce086ec72ce96bf59510733d,GOWEI,"聚焦电动车的仪表盘，显示当前速度为24公里/小时，展示其信息清晰易读的特点。,GOWEI 外卖车测评"
7e65eec568e98f36bef1b07f28651386,GOWEI,"该场景展示了四辆锐娜三代电动踏板车，分别为蓝色、粉色、绿色和白色。它们停放在水泥路面上，背景是绿色的树木和草坪。,素材名称：锐娜三代，应为名称为GW-RN3。

素材介绍：
（1）这是一个锐娜三代产品拍摄（配置拓展：
配置:48v20/60v20、前碟后鼓刹、213电机500W、9管集成控制器、双摇控、黑莓屏仪表，300-10真空胎、加长座垫、带USB接口、带加宽搁脚、衣架、尾箱（免拆型））的场景。
（2）关键词：休闲，女士，短途，家用，可定制
（3）视频展示了：这款锐娜三代电动踏板车，适合女士家用和短途旅行，车身采用了圆滑的设计，并配有女士喜爱的颜色，短途和旅游休闲必备，可接受OEM定制"
708021a3ca6465e16da8617506cf96a1,GOWEI,"一辆带有""GOWEI""标志的大型卡车，正在运送装满货物的集装箱，前往下一个目的地。,GOWEI 装柜"
c7c806f3dc7f5197288233734bb2f819,GOWEI,"显示电动车由驾驶者操作的整体侧视图，强调设计的现代感和实用性。,GOWEI 外卖车测评"
f27d0eb29cb9f101a50cba387d0708cb,GOWEI,"该场景展示了四辆锐娜三代电动踏板车，它们整齐地排列在一起。这些踏板车采用了圆滑的设计，并配有女士喜爱的颜色，例如白色、粉色和绿色。它们都配备了后备箱，可以方便地存放物品。这些踏板车适合女士家用和短途旅行，是休闲和旅游的理想选择。,素材名称：锐娜三代，应为名称为GW-RN3。

素材介绍：
（1）这是一个锐娜三代产品拍摄（配置拓展：
配置:48v20/60v20、前碟后鼓刹、213电机500W、9管集成控制器、双摇控、黑莓屏仪表，300-10真空胎、加长座垫、带USB接口、带加宽搁脚、衣架、尾箱（免拆型））的场景。
（2）关键词：休闲，女士，短途，家用，可定制
（3）视频展示了：这款锐娜三代电动踏板车，适合女士家用和短途旅行，车身采用了圆滑的设计，并配有女士喜爱的颜色，短途和旅游休闲必备，可接受OEM定制"
